Région,Annee,Month,Date,Day,Eolien_sum(MW),Vitesse_vent_mean(m/s),Solaire_sum(MW),Rayonnement_solaire_mean(W/m2),Consommation-sum(MW),TMin (°C),TMax (°C),TMoy (°C)
Île-de-France,2017,11,15,Wednesday,10.0,3.02625,26.0,24.048750000000002,79337.0,4.26,10.18,7.22
Île-de-France,2017,11,16,Thursday,9.0,3.435,33.0,63.861250000000005,77382.0,4.5,10.9,7.7
Île-de-France,2017,11,17,Friday,8.0,4.46375,10.0,43.378750000000004,75560.0,6.98,10.02,8.5
Île-de-France,2017,11,18,Saturday,44.0,5.5775,19.0,50.16375000000001,73058.0,1.96,8.96,5.46
Île-de-France,2017,11,19,Sunday,55.0,6.955,37.0,57.52875,69099.0,3.84,9.08,6.46
Île-de-France,2017,11,20,Monday,112.0,7.46125,11.0,25.65625,80372.0,2.8,9.82,6.31
Île-de-France,2017,11,21,Tuesday,101.0,7.9449999999999985,9.0,30.02375,78930.0,7.58,10.42,9.0
Île-de-France,2017,11,22,Wednesday,191.0,8.4725,54.0,74.5025,75301.0,6.88,14.14,10.51
Île-de-France,2017,11,23,Thursday,356.0,8.260000000000002,20.0,41.3075,71448.0,10.56,16.22,13.39
Île-de-France,2017,11,24,Friday,206.0,7.8237499999999995,13.0,35.855000000000004,70570.0,8.94,11.7,10.32
Île-de-France,2017,11,25,Saturday,144.0,7.36125,18.0,51.31125,71167.0,3.28,6.72,5.0
Île-de-France,2017,11,26,Sunday,118.0,7.3525,42.0,65.77749999999999,74287.0,1.64,8.06,4.85
Île-de-France,2017,11,27,Monday,287.0,7.2275,12.0,19.4975,83020.0,3.5,8.34,5.92
Île-de-France,2017,11,28,Tuesday,137.0,6.632500000000001,33.0,58.487500000000004,82210.0,4.66,9.8,7.23
Île-de-France,2017,11,29,Wednesday,45.0,5.9174999999999995,18.0,40.4775,87834.0,0.14,5.78,2.96
Île-de-France,2017,11,30,Thursday,95.0,5.61375,25.0,48.09875000000001,89529.0,1.16,4.92,3.04
Île-de-France,2017,12,1,Friday,96.0,5.125,10.0,37.96125000000001,92297.0,0.28,3.8,2.04
Île-de-France,2017,12,2,Saturday,62.0,4.47875,14.0,57.89125,88933.0,-1.3,1.2,-0.05
Île-de-France,2017,12,3,Sunday,16.0,4.77625,8.0,13.38625,88269.0,-2.48,4.56,1.04
Île-de-France,2017,12,4,Monday,17.0,5.3725000000000005,12.0,27.6,89382.0,2.16,8.6,5.38
Île-de-France,2017,12,5,Tuesday,9.0,6.15,12.0,14.965000000000002,88350.0,1.42,7.4,4.41
Île-de-France,2017,12,6,Wednesday,27.0,7.25875,7.0,29.14125,87417.0,4.0,6.18,5.09
Île-de-France,2017,12,7,Thursday,297.0,8.665000000000001,5.0,21.89375,91026.0,1.72,8.94,5.33
Île-de-France,2017,12,8,Friday,278.0,9.17875,23.0,50.35,89744.0,1.26,5.1,3.18
Île-de-France,2017,12,9,Saturday,119.0,9.405000000000001,37.0,57.89125,87148.0,-1.04,4.86,1.91
Île-de-France,2017,12,10,Sunday,340.0,10.04625,20.0,35.352500000000006,81453.0,0.74,10.38,5.56
Île-de-France,2017,12,11,Monday,332.0,9.935,5.0,14.1725,87026.0,2.72,9.82,6.27
Île-de-France,2017,12,12,Tuesday,134.0,9.456249999999999,30.0,53.285000000000004,91843.0,0.18,6.04,3.11
Île-de-France,2017,12,13,Wednesday,367.0,9.435,4.0,20.1875,91350.0,2.04,9.28,5.66
Île-de-France,2017,12,14,Thursday,404.0,8.856250000000001,16.0,33.31375,89483.0,3.52,7.36,5.44
Île-de-France,2017,12,15,Friday,309.0,7.071249999999999,17.0,24.3975,89527.0,3.14,6.02,4.58
Île-de-France,2017,12,16,Saturday,140.0,5.95375,17.0,40.3925,83169.0,2.76,6.44,4.6
Île-de-France,2017,12,17,Sunday,57.0,5.38625,27.0,42.283750000000005,82123.0,0.02,8.66,4.34
Île-de-France,2017,12,18,Monday,163.0,5.678750000000001,23.0,41.128750000000004,87212.0,3.78,8.48,6.13
Île-de-France,2017,12,19,Tuesday,21.0,5.06625,18.0,38.43875,91218.0,1.38,5.48,3.43
Île-de-France,2017,12,20,Wednesday,15.0,4.8025,9.0,11.11125,86905.0,2.66,8.7,5.68
Île-de-France,2017,12,21,Thursday,32.0,5.0825,8.0,7.21,76905.0,7.92,10.48,9.2
Île-de-France,2017,12,22,Friday,43.0,5.797499999999999,6.0,12.032499999999999,73625.0,7.88,10.24,9.06
Île-de-France,2017,12,23,Saturday,18.0,6.89625,6.0,17.305000000000003,65013.0,8.48,9.32,8.9
Île-de-France,2017,12,24,Sunday,75.0,8.153749999999999,4.0,18.7325,61970.0,8.0,8.68,8.34
Île-de-France,2017,12,25,Monday,103.0,9.028749999999999,7.0,20.081249999999997,62659.0,3.82,6.96,5.39
Île-de-France,2017,12,26,Tuesday,329.0,10.170000000000002,18.0,45.01375,73283.0,3.82,7.74,5.78
Île-de-France,2017,12,27,Wednesday,353.0,10.7325,11.0,22.4175,76675.0,3.3,5.9,4.6
Île-de-France,2017,12,28,Thursday,95.0,10.036249999999999,44.0,55.190000000000005,81006.0,-0.04,5.98,2.97
Île-de-France,2017,12,29,Friday,205.0,10.86875,4.0,14.456249999999999,81857.0,-0.44,11.44,5.5
Île-de-France,2017,12,30,Saturday,230.0,11.925,8.0,10.52375,65548.0,6.08,14.36,10.22
Île-de-France,2017,12,31,Sunday,316.0,12.07125,29.0,14.254999999999999,60020.0,10.26,14.82,12.54
Île-de-France,2018,1,1,Monday,323.0,11.38142857142857,3.0,12.788571428571428,58026.0,5.96,9.28,7.62
Île-de-France,2018,1,2,Tuesday,262.0,8.79,6.0,18.89125,75280.0,5.32,13.6,9.46
Île-de-France,2018,1,3,Wednesday,414.0,10.348749999999999,15.0,43.93000000000001,73416.0,5.7,11.5,8.6
Île-de-France,2018,1,4,Thursday,348.0,8.707500000000001,2.0,6.086249999999999,72067.0,7.62,14.08,10.85
Île-de-France,2018,1,5,Friday,214.0,9.19875,10.0,32.38125,72273.0,7.56,10.58,9.07
Île-de-France,2018,1,6,Saturday,52.0,7.890000000000001,6.0,16.36125,69378.0,5.06,8.14,6.6
Île-de-France,2018,1,7,Sunday,317.0,7.88125,3.0,25.03625,70360.0,5.72,6.68,6.2
Île-de-France,2018,1,8,Monday,164.0,7.452500000000001,15.0,46.348749999999995,79952.0,5.48,8.58,7.03
Île-de-France,2018,1,9,Tuesday,59.0,6.6525,7.0,23.26625,81755.0,3.12,8.04,5.58
Île-de-France,2018,1,10,Wednesday,82.0,6.77,9.0,33.72,78685.0,6.42,9.18,7.8
Île-de-France,2018,1,11,Thursday,30.0,5.8625,6.0,31.747499999999995,79352.0,4.86,8.08,6.47
Île-de-France,2018,1,12,Friday,19.0,6.731249999999999,7.0,28.57,80278.0,5.0,6.66,5.83
Île-de-France,2018,1,13,Saturday,71.0,6.36625,9.0,49.239999999999995,75984.0,2.2,5.34,3.77
Île-de-France,2018,1,14,Sunday,13.0,7.466249999999999,32.0,63.67875,74662.0,0.24,8.42,4.33
Île-de-France,2018,1,15,Monday,278.0,7.6450000000000005,6.0,17.860000000000003,82155.0,2.92,9.88,6.4
Île-de-France,2018,1,16,Tuesday,401.0,9.097499999999998,23.0,34.77875,79266.0,5.5,10.24,7.87
Île-de-France,2018,1,17,Wednesday,426.0,9.21,31.0,57.15,83661.0,2.92,8.88,5.9
Île-de-France,2018,1,18,Thursday,407.0,9.91625,11.0,19.50375,78921.0,5.46,11.36,8.41
Île-de-France,2018,1,19,Friday,214.0,8.6825,16.0,46.55875,81457.0,3.38,7.26,5.32
Île-de-France,2018,1,20,Saturday,342.0,9.0725,6.0,25.16125,75307.0,3.08,11.3,7.19
Île-de-France,2018,1,21,Sunday,150.0,8.265,6.0,9.25375,71205.0,5.3,11.86,8.58
Île-de-France,2018,1,22,Monday,333.0,8.658750000000001,14.0,21.169999999999998,73958.0,7.36,13.6,10.48
Île-de-France,2018,1,23,Tuesday,172.0,7.9262500000000005,10.0,19.74375,75482.0,6.86,11.84,9.35
Île-de-France,2018,1,24,Wednesday,349.0,8.2725,17.0,34.81999999999999,70530.0,10.82,13.06,11.94
Île-de-France,2018,1,25,Thursday,123.0,8.036249999999999,4.0,28.09375,74032.0,7.94,8.84,8.39
Île-de-France,2018,1,26,Friday,32.0,7.326250000000001,11.0,60.32625,76226.0,4.64,10.04,7.34
Île-de-France,2018,1,27,Saturday,46.0,6.812499999999999,9.0,49.18625000000001,74756.0,2.18,5.8,3.99
Île-de-France,2018,1,28,Sunday,105.0,7.31375,6.0,25.4925,69960.0,3.8,10.46,7.13
Île-de-France,2018,1,29,Monday,88.0,7.08375,7.0,31.167500000000004,74552.0,9.02,10.7,9.86
Île-de-France,2018,1,30,Tuesday,63.0,7.40625,9.0,44.35875,74080.0,8.32,10.96,9.64
Île-de-France,2018,1,31,Wednesday,346.0,6.87,4.0,14.7875,75201.0,7.18,8.68,7.93
Île-de-France,2018,2,1,Thursday,144.0,7.49125,38.0,64.22874999999999,81177.0,1.86,7.98,4.92
Île-de-France,2018,2,2,Friday,120.0,6.700000000000001,30.0,48.28999999999999,82626.0,1.6,6.98,4.29
Île-de-France,2018,2,3,Saturday,45.0,6.96,20.0,42.996249999999996,78355.0,1.56,4.82,3.19
Île-de-France,2018,2,4,Sunday,178.0,5.6575,27.0,64.48249999999999,77877.0,1.0,3.18,2.09
Île-de-France,2018,2,5,Monday,125.0,6.630000000000001,11.0,54.122499999999995,95339.0,-2.0,1.26,-0.37
Île-de-France,2018,2,6,Tuesday,66.0,5.91375,0.0,43.65375,97981.0,-1.18,0.1,-0.54
Île-de-France,2018,2,7,Wednesday,60.0,6.76625,0.0,74.40625,101425.0,-2.0,-0.06,-1.03
Île-de-France,2018,2,8,Thursday,32.0,6.36875,4.0,96.8625,100129.0,-6.28,4.8,-0.74
Île-de-France,2018,2,9,Friday,144.0,7.2225,2.0,42.69,101452.0,-4.92,1.48,-1.72
Île-de-France,2018,2,10,Saturday,153.0,6.99375,11.0,106.4675,90097.0,-2.76,5.74,1.49
Île-de-France,2018,2,11,Sunday,264.0,7.765000000000001,28.0,70.62625,84412.0,1.98,7.68,4.83
Île-de-France,2018,2,12,Monday,90.0,7.123749999999999,77.0,112.3525,94077.0,-1.0,6.88,2.94
Île-de-France,2018,2,13,Tuesday,205.0,7.692499999999999,40.0,58.50374999999999,98433.0,-1.34,4.04,1.35
Île-de-France,2018,2,14,Wednesday,118.0,6.811249999999999,27.0,64.04625,98247.0,-0.16,6.92,3.38
Île-de-France,2018,2,15,Thursday,128.0,6.73,18.0,26.195,88495.0,3.92,11.34,7.63
Île-de-France,2018,2,16,Friday,61.0,5.8325000000000005,62.0,93.315,84792.0,1.54,9.28,5.41
Île-de-France,2018,2,17,Saturday,44.0,6.08375,46.0,96.13874999999999,78073.0,3.74,8.7,6.22
Île-de-France,2018,2,18,Sunday,12.0,5.5874999999999995,80.0,111.39124999999999,77806.0,-0.94,8.26,3.66
Île-de-France,2018,2,19,Monday,12.0,5.942499999999999,30.0,53.03,89223.0,-0.0,5.66,2.83
Île-de-France,2018,2,20,Tuesday,27.0,5.934999999999999,39.0,29.7925,87672.0,3.06,6.76,4.91
Île-de-France,2018,2,21,Wednesday,166.0,6.938750000000001,74.0,123.41250000000001,89532.0,-0.38,4.7,2.16
Île-de-France,2018,2,22,Thursday,236.0,6.921250000000001,92.0,139.35125,92559.0,-1.94,4.74,1.4
Île-de-France,2018,2,23,Friday,244.0,7.62625,91.0,142.7775,93720.0,-2.44,3.8,0.68
Île-de-France,2018,2,24,Saturday,225.0,7.50625,95.0,141.76875,87740.0,-2.0,5.74,1.87
Île-de-France,2018,2,25,Sunday,359.0,8.31125,109.0,149.5775,86447.0,-2.48,3.16,0.34
Île-de-France,2018,2,26,Monday,341.0,7.7875000000000005,111.0,143.0575,100790.0,-4.64,-0.02,-2.33
Île-de-France,2018,2,27,Tuesday,121.0,8.0775,42.0,116.82875,107860.0,-6.62,-1.98,-4.3
Île-de-France,2018,2,28,Wednesday,271.0,7.909999999999999,101.0,153.515,109065.0,-8.22,-1.0,-4.61
Île-de-France,2018,3,1,Thursday,306.0,7.79,39.0,42.105,106825.0,-4.8,2.54,-1.13
Île-de-France,2018,3,2,Friday,221.0,7.7299999999999995,38.0,58.215,97062.0,0.6,9.4,5.0
Île-de-France,2018,3,3,Saturday,165.0,7.1187499999999995,56.0,101.3675,84581.0,0.44,10.84,5.64
Île-de-France,2018,3,4,Sunday,146.0,7.213749999999999,21.0,69.24499999999999,80542.0,2.64,8.14,5.39
Île-de-France,2018,3,5,Monday,67.0,6.90625,79.0,122.41624999999999,84014.0,4.02,12.68,8.35
Île-de-France,2018,3,6,Tuesday,80.0,7.3825,82.0,106.32124999999999,81075.0,4.9,11.74,8.32
Île-de-France,2018,3,7,Wednesday,218.0,7.36375,34.0,88.04875,83187.0,3.6,10.16,6.88
Île-de-France,2018,3,8,Thursday,240.0,7.9625,43.0,79.48124999999999,85057.0,3.18,10.44,6.81
Île-de-France,2018,3,9,Friday,90.0,7.093749999999999,31.0,53.834999999999994,79984.0,5.06,13.98,9.52
Île-de-France,2018,3,10,Saturday,179.0,7.763750000000001,50.0,64.53999999999999,67269.0,10.52,17.4,13.96
Île-de-France,2018,3,11,Sunday,144.0,7.1812499999999995,107.0,110.02125,60235.0,10.12,18.14,14.13
Île-de-France,2018,3,12,Monday,377.0,7.52875,46.0,87.32875000000001,70787.0,9.1,13.22,11.16
Île-de-France,2018,3,13,Tuesday,210.0,7.365,61.0,96.78999999999999,74228.0,7.68,12.46,10.07
Île-de-France,2018,3,14,Wednesday,178.0,6.553750000000001,126.0,161.55124999999998,74086.0,2.6,14.2,8.4
Île-de-France,2018,3,15,Thursday,155.0,7.23,60.0,69.6525,72048.0,8.2,13.82,11.01
Île-de-France,2018,3,16,Friday,55.0,6.3374999999999995,63.0,127.81875,71516.0,6.46,13.44,9.95
Île-de-France,2018,3,17,Saturday,39.0,6.55625,14.0,89.44375,73743.0,1.08,7.18,4.13
Île-de-France,2018,3,18,Sunday,72.0,6.456249999999999,15.0,108.6275,81565.0,-1.22,1.14,-0.04
Île-de-France,2018,3,19,Monday,68.0,6.536250000000001,6.0,151.67000000000002,95941.0,-2.18,1.28,-0.45
Île-de-France,2018,3,20,Tuesday,247.0,6.3999999999999995,69.0,113.45875,94362.0,-2.06,7.84,2.89
Île-de-France,2018,3,21,Wednesday,136.0,6.1875,98.0,138.80875,90389.0,-0.1,8.22,4.06
Île-de-France,2018,3,22,Thursday,82.0,6.163749999999999,32.0,62.545,87443.0,-0.6,8.16,3.78
Île-de-France,2018,3,23,Friday,96.0,5.975,31.0,52.224999999999994,85360.0,4.42,7.04,5.73
Île-de-France,2018,3,24,Saturday,39.0,6.2075000000000005,90.0,105.22625000000001,72507.0,5.08,13.26,9.17
Île-de-France,2018,3,25,Sunday,24.0,5.70375,73.0,132.64375,67206.0,5.3,15.6,10.45
Île-de-France,2018,3,26,Monday,42.0,6.574999999999999,76.0,149.55625,73479.0,5.74,13.72,9.73
Île-de-France,2018,3,27,Tuesday,197.0,6.20875,27.0,47.410000000000004,77097.0,5.02,13.36,9.19
Île-de-France,2018,3,28,Wednesday,230.0,7.383749999999999,37.0,100.26375,77206.0,6.52,14.08,10.3
Île-de-France,2018,3,29,Thursday,156.0,6.61125,107.0,170.37,78058.0,2.46,12.18,7.32
Île-de-France,2018,3,30,Friday,184.0,7.1587499999999995,35.0,112.85875,77052.0,4.94,10.58,7.76
Île-de-France,2018,3,31,Saturday,107.0,6.565000000000001,71.0,145.3225,70061.0,3.62,10.86,7.24
Île-de-France,2018,4,1,Sunday,113.0,6.8825,45.0,108.77624999999998,66644.0,5.76,11.36,8.56
Île-de-France,2018,4,2,Monday,107.0,6.762499999999999,48.0,127.60624999999999,66062.0,6.84,16.24,11.54
Île-de-France,2018,4,3,Tuesday,199.0,7.210000000000001,43.0,124.63125000000001,69472.0,9.88,14.92,12.4
Île-de-France,2018,4,4,Wednesday,252.0,6.9425,70.0,155.035,70012.0,7.52,14.38,10.95
Île-de-France,2018,4,5,Thursday,146.0,7.277499999999999,66.0,151.9325,72173.0,6.72,11.52,9.12
Île-de-France,2018,4,6,Friday,170.0,6.135,130.0,242.09,68122.0,4.46,19.32,11.89
Île-de-France,2018,4,7,Saturday,108.0,6.49625,109.0,145.76624999999999,56897.0,10.28,21.06,15.67
Île-de-France,2018,4,8,Sunday,91.0,5.5525,93.0,158.245,51620.0,10.46,22.68,16.57
Île-de-France,2018,4,9,Monday,27.0,5.87875,19.0,94.99874999999999,62264.0,11.24,14.6,12.92
Île-de-France,2018,4,10,Tuesday,96.0,5.43,90.0,147.90875,63795.0,9.48,16.3,12.89
Île-de-France,2018,4,11,Wednesday,101.0,5.50125,112.0,221.82874999999999,62870.0,6.44,18.6,12.52
Île-de-France,2018,4,12,Thursday,62.0,5.34,46.0,136.32625000000002,63689.0,8.6,14.04,11.32
Île-de-France,2018,4,13,Friday,16.0,5.0287500000000005,101.0,181.965,61458.0,8.52,18.0,13.26
Île-de-France,2018,4,14,Saturday,58.0,4.873749999999999,62.0,145.58499999999998,56351.0,7.78,16.8,12.29
Île-de-France,2018,4,15,Sunday,82.0,4.91375,83.0,188.68499999999997,53248.0,8.06,17.68,12.87
Île-de-France,2018,4,16,Monday,21.0,4.5249999999999995,100.0,194.0575,61020.0,7.26,17.44,12.35
Île-de-France,2018,4,17,Tuesday,19.0,4.93125,142.0,263.31125,60380.0,5.92,21.98,13.95
Île-de-France,2018,4,18,Wednesday,66.0,4.495,137.0,264.07625,56393.0,8.32,26.0,17.16
Île-de-France,2018,4,19,Thursday,28.0,5.06125,143.0,266.06125000000003,54887.0,11.5,28.02,19.76
Île-de-France,2018,4,20,Friday,13.0,4.2725,132.0,250.06249999999997,55259.0,12.54,28.62,20.58
Île-de-France,2018,4,21,Saturday,82.0,4.98625,151.0,231.07125,49131.0,13.1,27.54,20.32
Île-de-France,2018,4,22,Sunday,102.0,4.776249999999999,128.0,244.46124999999998,46225.0,14.36,26.54,20.45
Île-de-France,2018,4,23,Monday,41.0,5.3012500000000005,96.0,187.33625,52514.0,12.46,19.28,15.87
Île-de-France,2018,4,24,Tuesday,43.0,5.4437500000000005,144.0,211.67,54137.0,8.12,20.86,14.49
Île-de-France,2018,4,25,Wednesday,115.0,5.18875,83.0,118.4125,55168.0,11.1,16.98,14.04
Île-de-France,2018,4,26,Thursday,59.0,6.171250000000001,124.0,193.11125,56578.0,6.2,16.22,11.21
Île-de-France,2018,4,27,Friday,200.0,5.51875,145.0,212.425,55598.0,6.5,19.5,13.0
Île-de-France,2018,4,28,Saturday,91.0,6.88375,83.0,137.27375,50570.0,10.4,15.86,13.13
Île-de-France,2018,4,29,Sunday,53.0,6.14,30.0,84.00625,51639.0,9.08,12.02,10.55
Île-de-France,2018,4,30,Monday,269.0,7.071249999999999,31.0,112.89375000000001,66118.0,4.78,6.86,5.82
Île-de-France,2018,5,1,Tuesday,46.0,6.5825000000000005,112.0,169.66625000000002,59498.0,3.48,14.14,8.81
Île-de-France,2018,5,2,Wednesday,72.0,6.557499999999999,145.0,190.11,64566.0,3.46,17.1,10.28
Île-de-France,2018,5,3,Thursday,99.0,6.119999999999999,139.0,230.16750000000002,60652.0,6.26,16.98,11.62
Île-de-France,2018,5,4,Friday,208.0,5.93625,164.0,300.90625,58573.0,6.06,19.16,12.61
Île-de-France,2018,5,5,Saturday,163.0,5.9675,169.0,298.57125,51395.0,8.94,23.6,16.27
Île-de-France,2018,5,6,Sunday,93.0,5.9399999999999995,164.0,299.4175,47573.0,11.96,27.16,19.56
Île-de-France,2018,5,7,Monday,71.0,5.34375,157.0,306.5825,53659.0,12.38,26.2,19.29
Île-de-France,2018,5,8,Tuesday,87.0,5.19125,156.0,290.04749999999996,48647.0,11.92,27.56,19.74
Île-de-France,2018,5,9,Wednesday,60.0,4.9875,146.0,265.40999999999997,52183.0,11.74,22.7,17.22
Île-de-France,2018,5,10,Thursday,77.0,5.155,103.0,194.7825,47775.0,10.72,17.56,14.14
Île-de-France,2018,5,11,Friday,69.0,5.2325,163.0,290.07124999999996,52254.0,6.02,21.5,13.76
Île-de-France,2018,5,12,Saturday,88.0,5.1475,88.0,158.6325,49025.0,11.42,21.34,16.38
Île-de-France,2018,5,13,Sunday,48.0,5.546250000000001,65.0,178.04125,48930.0,8.92,14.58,11.75
Île-de-France,2018,5,14,Monday,141.0,5.807499999999999,20.0,104.7775,59040.0,10.08,13.64,11.86
Île-de-France,2018,5,15,Tuesday,82.0,6.23,87.0,251.55875000000003,59464.0,11.22,20.12,15.67
Île-de-France,2018,5,16,Wednesday,107.0,5.89,132.0,259.50874999999996,57104.0,10.6,21.8,16.2
Île-de-France,2018,5,17,Thursday,120.0,6.245,149.0,294.20624999999995,56962.0,9.94,19.14,14.54
Île-de-France,2018,5,18,Friday,101.0,5.49375,159.0,256.74375,56361.0,6.06,18.96,12.51
Île-de-France,2018,5,19,Saturday,106.0,5.416249999999999,182.0,299.485,50641.0,6.8,19.72,13.26
Île-de-France,2018,5,20,Sunday,85.0,4.71875,175.0,283.25750000000005,47397.0,7.4,23.02,15.21
Île-de-France,2018,5,21,Monday,66.0,4.51875,141.0,272.60375,49674.0,10.88,24.06,17.47
Île-de-France,2018,5,22,Tuesday,65.0,3.8162499999999997,109.0,262.48625,55953.0,12.3,24.12,18.21
Île-de-France,2018,5,23,Wednesday,58.0,4.02375,122.0,247.96375,55762.0,12.38,21.1,16.74
Île-de-France,2018,5,24,Thursday,70.0,3.74375,121.0,258.415,55663.0,12.98,25.12,19.05
Île-de-France,2018,5,25,Friday,68.0,3.87,125.0,262.18375000000003,55621.0,12.72,26.58,19.65
Île-de-France,2018,5,26,Saturday,93.0,4.21,125.0,289.53875,50529.0,15.46,27.42,21.44
Île-de-France,2018,5,27,Sunday,64.0,4.20375,141.0,268.72375,48341.0,17.28,28.26,22.77
Île-de-France,2018,5,28,Monday,65.0,4.015,94.0,233.9325,56254.0,17.78,26.86,22.32
Île-de-France,2018,5,29,Tuesday,35.0,3.8912500000000003,77.0,206.16125,56111.0,15.42,23.56,19.49
Île-de-France,2018,5,30,Wednesday,33.0,4.032500000000001,103.0,241.69625000000002,56619.0,15.0,25.74,20.37
Île-de-France,2018,5,31,Thursday,51.0,4.2475,118.0,203.29000000000002,56416.0,16.16,24.98,20.57
Île-de-France,2018,6,1,Friday,43.0,4.297499999999999,61.0,185.1325,55370.0,15.6,21.3,18.45
Île-de-France,2018,6,2,Saturday,7.0,4.135000000000001,119.0,231.80625,49297.0,15.02,24.7,19.86
Île-de-France,2018,6,3,Sunday,64.0,4.3625,131.0,287.05875,46829.0,14.38,25.96,20.17
Île-de-France,2018,6,4,Monday,19.0,4.68875,96.0,220.83875,56253.0,17.44,25.96,21.7
Île-de-France,2018,6,5,Tuesday,42.0,4.67875,56.0,176.54875,56716.0,15.96,22.12,19.04
Île-de-France,2018,6,6,Wednesday,43.0,4.632499999999999,83.0,195.235,56374.0,14.6,24.34,19.47
Île-de-France,2018,6,7,Thursday,26.0,4.0425,138.0,221.27125,55273.0,16.64,24.8,20.72
Île-de-France,2018,6,8,Friday,19.0,4.1075,135.0,247.70125,55399.0,15.06,25.36,20.21
Île-de-France,2018,6,9,Saturday,36.0,4.236249999999999,120.0,263.085,50144.0,15.6,24.6,20.1
Île-de-France,2018,6,10,Sunday,17.0,4.13625,103.0,204.3975,47972.0,16.18,25.04,20.61
Île-de-France,2018,6,11,Monday,21.0,4.8175,36.0,127.23125,56260.0,17.36,21.5,19.43
Île-de-France,2018,6,12,Tuesday,87.0,4.565,54.0,133.58875,55311.0,14.78,19.28,17.03
Île-de-France,2018,6,13,Wednesday,59.0,5.27125,81.0,213.35875000000001,54565.0,10.58,18.04,14.31
Île-de-France,2018,6,14,Thursday,31.0,4.075,96.0,207.49375,54887.0,10.24,21.14,15.69
Île-de-France,2018,6,15,Friday,5.0,4.576250000000001,152.0,220.85875,55139.0,12.98,24.32,18.65
Île-de-France,2018,6,16,Saturday,32.0,4.0725,146.0,234.54125,48336.0,13.76,22.9,18.33
Île-de-France,2018,6,17,Sunday,43.0,4.4975000000000005,124.0,202.38875,46121.0,13.76,21.44,17.6
Île-de-France,2018,6,18,Monday,39.0,4.38375,103.0,169.69875,54046.0,16.1,24.06,20.08
Île-de-France,2018,6,19,Tuesday,17.0,4.435,94.0,199.94125,55859.0,15.82,25.06,20.44
Île-de-France,2018,6,20,Wednesday,27.0,4.491250000000001,155.0,322.88875,57298.0,14.56,28.64,21.6
Île-de-France,2018,6,21,Thursday,132.0,4.91625,134.0,282.41875,55614.0,15.82,20.8,18.31
Île-de-France,2018,6,22,Friday,124.0,5.27,150.0,309.6725,53429.0,8.3,21.4,14.85
Île-de-France,2018,6,23,Saturday,91.0,5.44125,162.0,308.86999999999995,47994.0,8.72,21.86,15.29
Île-de-France,2018,6,24,Sunday,68.0,5.362500000000001,152.0,303.63749999999993,46039.0,12.7,22.78,17.74
Île-de-France,2018,6,25,Monday,103.0,5.661250000000001,151.0,288.08625,54694.0,12.56,24.68,18.62
Île-de-France,2018,6,26,Tuesday,99.0,5.6725,154.0,339.9425,56516.0,14.28,26.96,20.62
Île-de-France,2018,6,27,Wednesday,133.0,5.929999999999999,162.0,339.6725,56269.0,13.98,28.54,21.26
Île-de-France,2018,6,28,Thursday,206.0,5.9399999999999995,167.0,321.795,55919.0,15.82,27.94,21.88
Île-de-France,2018,6,29,Friday,184.0,6.03625,141.0,277.20874999999995,56101.0,17.04,29.0,23.02
Île-de-France,2018,6,30,Saturday,81.0,5.8412500000000005,158.0,298.92625,51266.0,17.58,31.7,24.64
Île-de-France,2018,7,1,Sunday,67.0,5.68125,137.0,301.47875,49574.0,19.46,32.6,26.03
Île-de-France,2018,7,2,Monday,66.0,5.45375,122.0,302.29249999999996,57256.0,19.12,29.9,24.51
Île-de-France,2018,7,3,Tuesday,30.0,4.675,129.0,259.5725,58785.0,17.66,30.24,23.95
Île-de-France,2018,7,4,Wednesday,25.0,4.640000000000001,124.0,287.16375,58896.0,17.82,29.64,23.73
Île-de-France,2018,7,5,Thursday,63.0,4.37875,98.0,227.31375,57166.0,18.44,26.34,22.39
Île-de-France,2018,7,6,Friday,13.0,4.55875,164.0,295.9525,56408.0,15.4,29.1,22.25
Île-de-France,2018,7,7,Saturday,34.0,4.606250000000001,160.0,278.55125,50928.0,17.76,30.26,24.01
Île-de-France,2018,7,8,Sunday,36.0,4.69375,150.0,295.25500000000005,48296.0,17.8,29.98,23.89
Île-de-France,2018,7,9,Monday,125.0,5.14,161.0,314.89,54928.0,15.96,26.86,21.41
Île-de-France,2018,7,10,Tuesday,102.0,5.045,155.0,273.94374999999997,54833.0,16.34,22.48,19.41
Île-de-France,2018,7,11,Wednesday,55.0,4.98,100.0,237.815,54011.0,13.42,22.78,18.1
Île-de-France,2018,7,12,Thursday,44.0,4.58875,162.0,241.65499999999997,54144.0,14.46,25.46,19.96
Île-de-France,2018,7,13,Friday,54.0,4.543749999999999,135.0,251.39999999999998,54525.0,17.0,28.2,22.6
Île-de-France,2018,7,14,Saturday,44.0,4.159999999999999,160.0,276.5625,48439.0,17.12,29.82,23.47
Île-de-France,2018,7,15,Sunday,53.0,4.16,157.0,291.07375,46668.0,18.08,30.88,24.48
Île-de-France,2018,7,16,Monday,36.0,3.9762500000000003,134.0,277.62125,54474.0,17.52,30.44,23.98
Île-de-France,2018,7,17,Tuesday,18.0,4.20875,123.0,240.20999999999998,55185.0,17.6,26.7,22.15
Île-de-France,2018,7,18,Wednesday,51.0,4.04375,148.0,274.22,54873.0,15.62,28.6,22.11
